CustomerID,CustomerName,Age,Gender,IncomeLevel,LoyaltyScore,CustomerSegment,Location,ProductID,Category,SubCategory,Brand,CostPrice,SellingPrice,DiscountOffered,PurchaseQuantity,UnitPrice,PaymentMethod,DateOfPurchase,SalesChannel,PaymentStatus
1050,Customer_553,46,Male,Low,91,B,Delhi,2747,Clothing,Mobile,BrandX,209,158,20,3,881,Net Banking,2024-07-07,Offline,Paid
1042,Customer_554,35,Female,Medium,90,A,Mumbai,2182,Electronics,Furniture,BrandX,644,606,0,2,493,Credit Card,2024-07-08,Offline,Pending
1011,Customer_555,48,Male,Medium,78,C,Hyderabad,2208,Home,Shirts,BrandZ,453,422,0,4,343,Cash,2024-07-09,Offline,Paid
1066,Customer_556,47,Male,Medium,17,B,Mumbai,2492,Home,Shirts,BrandZ,842,1089,5,4,307,Cash,2024-07-10,Offline,Pending
1064,Customer_557,56,Female,High,18,B,Hyderabad,2129,Clothing,Makeup,BrandY,416,1181,10,3,614,Credit Card,2024-07-11,Offline,Paid
1032,Customer_558,52,Male,Medium,45,C,Delhi,2664,Electronics,Makeup,BrandY,365,357,0,3,253,Cash,2024-07-12,Offline,Paid
1039,Customer_559,35,Male,Low,93,C,Delhi,2012,Beauty,Shirts,BrandY,793,353,20,3,183,Credit Card,2024-07-13,Online,Paid
1073,Customer_560,59,Female,High,84,A,Hyderabad,2633,Beauty,Mobile,BrandY,951,667,20,1,788,Credit Card,2024-07-14,Online,Pending
1042,Customer_561,56,Male,Medium,53,C,Delhi,2870,Clothing,Mobile,BrandZ,164,666,0,1,474,Cash,2024-07-15,Online,Paid
1043,Customer_562,34,Male,High,91,C,Mumbai,2731,Home,Furniture,BrandX,432,592,10,1,840,UPI,2024-07-16,Offline,Paid
1028,Customer_563,31,Female,High,82,C,Mumbai,2105,Electronics,Shirts,BrandY,612,838,20,3,741,Net Banking,2024-07-17,Online,Pending
1012,Customer_564,48,Female,Medium,68,A,Bangalore,2374,Home,Makeup,BrandY,232,999,20,2,290,Cash,2024-07-18,Online,Paid
1011,Customer_565,41,Female,High,65,C,Delhi,2581,Beauty,Mobile,BrandZ,691,982,10,4,623,UPI,2024-07-19,Online,Paid
1094,Customer_566,52,Male,Low,1,C,Mumbai,2706,Home,Furniture,BrandZ,882,488,10,1,1033,Credit Card,2024-07-20,Online,Paid
1045,Customer_567,61,Female,Low,58,A,Hyderabad,2697,Beauty,Shirts,BrandX,852,536,0,2,212,UPI,2024-07-21,Online,Paid
1001,Customer_568,62,Male,High,26,C,Delhi,2098,Electronics,Mobile,BrandX,639,1198,15,3,453,Cash,2024-07-22,Online,Pending
1034,Customer_569,51,Female,Medium,20,C,Mumbai,2593,Electronics,Shirts,BrandZ,834,655,5,1,545,Cash,2024-07-23,Offline,Paid
1086,Customer_570,20,Male,High,87,A,Delhi,2586,Clothing,Shirts,BrandY,634,829,15,3,483,UPI,2024-07-24,Offline,Paid
1080,Customer_571,54,Female,Low,10,B,Hyderabad,2885,Clothing,Mobile,BrandY,595,839,15,2,935,Cash,2024-07-25,Offline,Pending
1089,Customer_572,60,Female,High,59,A,Mumbai,2851,Home,Mobile,BrandY,720,1034,20,1,560,Net Banking,2024-07-26,Online,Paid
1007,Customer_573,57,Female,High,75,C,Bangalore,2191,Electronics,Mobile,BrandX,718,772,10,1,433,UPI,2024-07-27,Offline,Paid
1092,Customer_574,43,Female,Low,41,C,Bangalore,2324,Electronics,Shirts,BrandY,756,1042,20,1,615,Credit Card,2024-07-28,Offline,Pending
1025,Customer_575,40,Male,High,5,C,Delhi,2978,Clothing,Shirts,BrandY,468,1102,5,1,229,UPI,2024-07-29,Online,Pending
1073,Customer_576,61,Female,High,65,A,Hyderabad,2725,Beauty,Furniture,BrandZ,965,933,0,2,933,UPI,2024-07-30,Offline,Pending
1089,Customer_577,56,Female,Medium,17,C,Mumbai,2826,Home,Makeup,BrandY,750,644,5,1,882,UPI,2024-07-31,Online,Pending
1033,Customer_578,32,Male,Medium,22,C,Hyderabad,2955,Home,Shirts,BrandZ,895,896,20,4,226,UPI,2024-08-01,Offline,Paid
1006,Customer_579,21,Female,Low,98,A,Mumbai,2466,Clothing,Makeup,BrandY,909,586,20,4,658,Credit Card,2024-08-02,Online,Pending
1067,Customer_580,46,Male,Low,41,B,Delhi,2893,Electronics,Mobile,BrandX,198,494,20,3,1182,Credit Card,2024-08-03,Online,Paid
1057,Customer_581,39,Female,Low,93,B,Mumbai,2366,Clothing,Shirts,BrandY,416,699,20,1,611,Credit Card,2024-08-04,Offline,Pending
1074,Customer_582,42,Female,Medium,68,C,Hyderabad,2317,Clothing,Furniture,BrandY,222,969,15,4,394,UPI,2024-08-05,Online,Paid
1028,Customer_583,30,Female,Low,69,A,Hyderabad,2143,Clothing,Furniture,BrandZ,419,690,0,4,271,Net Banking,2024-08-06,Offline,Pending
1035,Customer_584,35,Male,Low,11,C,Delhi,2383,Clothing,Makeup,BrandZ,898,293,15,4,334,Net Banking,2024-08-07,Online,Pending
1088,Customer_585,50,Female,Low,56,A,Hyderabad,2215,Beauty,Mobile,BrandZ,692,737,20,2,181,Credit Card,2024-08-08,Offline,Paid
1020,Customer_586,33,Female,Medium,51,A,Mumbai,2360,Beauty,Makeup,BrandY,594,806,10,1,1147,Net Banking,2024-08-09,Offline,Pending
1035,Customer_587,62,Female,High,21,B,Delhi,2323,Electronics,Mobile,BrandY,556,494,15,2,911,Net Banking,2024-08-10,Online,Pending
1009,Customer_588,59,Male,Low,99,B,Mumbai,2014,Clothing,Furniture,BrandX,621,845,20,2,718,Net Banking,2024-08-11,Offline,Pending
1072,Customer_589,61,Male,High,76,A,Hyderabad,2216,Beauty,Makeup,BrandY,619,417,20,4,459,Net Banking,2024-08-12,Offline,Paid
1023,Customer_590,19,Female,Low,26,C,Delhi,2491,Electronics,Furniture,BrandX,816,318,0,4,979,Net Banking,2024-08-13,Offline,Pending
1063,Customer_591,52,Male,High,19,B,Mumbai,2950,Clothing,Furniture,BrandZ,414,182,5,3,1141,Cash,2024-08-14,Online,Pending
1098,Customer_592,59,Female,Medium,60,C,Hyderabad,2546,Home,Mobile,BrandZ,808,526,15,1,940,Credit Card,2024-08-15,Online,Paid
1048,Customer_593,51,Female,Medium,71,B,Hyderabad,2182,Beauty,Makeup,BrandZ,809,542,15,1,613,UPI,2024-08-16,Offline,Paid
1098,Customer_594,47,Female,Low,47,B,Bangalore,2269,Electronics,Makeup,BrandX,641,638,15,4,827,Net Banking,2024-08-17,Offline,Pending
1035,Customer_595,30,Female,High,71,C,Hyderabad,2944,Home,Furniture,BrandY,578,871,20,4,1128,Cash,2024-08-18,Online,Paid
1081,Customer_596,30,Female,Medium,26,B,Mumbai,2466,Clothing,Furniture,BrandZ,119,1095,0,1,819,UPI,2024-08-19,Online,Paid
1095,Customer_597,35,Female,Low,40,B,Delhi,2869,Clothing,Mobile,BrandY,659,188,20,3,847,Cash,2024-08-20,Offline,Paid
1023,Customer_598,49,Female,Low,5,C,Bangalore,2611,Clothing,Shirts,BrandY,229,1190,20,4,1143,Net Banking,2024-08-21,Online,Pending
1022,Customer_599,49,Male,Medium,21,B,Hyderabad,2518,Beauty,Shirts,BrandZ,392,375,10,3,227,Net Banking,2024-08-22,Online,Pending
1061,Customer_600,52,Male,Medium,78,B,Hyderabad,2541,Electronics,Furniture,BrandX,996,216,0,2,683,Net Banking,2024-08-23,Offline,Paid
1095,Customer_601,56,Male,Low,4,B,Hyderabad,2466,Home,Shirts,BrandY,231,984,15,4,257,Net Banking,2024-08-24,Online,Pending
1036,Customer_602,63,Male,High,23,C,Mumbai,2304,Electronics,Shirts,BrandZ,455,1196,5,2,913,UPI,2024-08-25,Online,Paid
1011,Customer_603,46,Male,High,84,A,Bangalore,2984,Beauty,Shirts,BrandY,153,1148,15,4,164,UPI,2024-08-26,Online,Pending
1054,Customer_604,46,Male,High,15,C,Mumbai,2143,Electronics,Shirts,BrandY,989,386,20,2,519,Cash,2024-08-27,Offline,Paid
1012,Customer_605,61,Male,Low,93,A,Bangalore,2110,Beauty,Furniture,BrandY,892,1106,0,4,354,Credit Card,2024-08-28,Online,Pending
1022,Customer_606,33,Female,Medium,8,B,Delhi,2231,Clothing,Shirts,BrandY,486,1068,0,3,1014,Net Banking,2024-08-29,Offline,Paid
1088,Customer_607,61,Female,Low,41,A,Mumbai,2690,Home,Shirts,BrandY,364,622,0,3,590,Cash,2024-08-30,Online,Pending
1098,Customer_608,64,Female,Medium,19,C,Mumbai,2583,Clothing,Mobile,BrandX,314,702,10,3,1008,Cash,2024-08-31,Online,Pending
1029,Customer_609,27,Female,High,46,C,Delhi,2721,Electronics,Furniture,BrandX,559,844,15,2,376,Cash,2024-09-01,Offline,Paid
1016,Customer_610,47,Male,High,28,B,Bangalore,2731,Clothing,Makeup,BrandZ,557,466,10,3,677,Net Banking,2024-09-02,Offline,Pending
1061,Customer_611,42,Male,Medium,91,A,Hyderabad,2591,Home,Makeup,BrandX,901,747,5,2,503,Net Banking,2024-09-03,Offline,Pending
1083,Customer_612,56,Female,Medium,68,B,Delhi,2499,Clothing,Mobile,BrandX,142,917,20,4,772,Cash,2024-09-04,Offline,Pending
1088,Customer_613,37,Female,Low,15,B,Hyderabad,2594,Home,Mobile,BrandX,685,1035,10,2,1174,Net Banking,2024-09-05,Online,Pending
1085,Customer_614,22,Male,High,99,C,Hyderabad,2553,Home,Furniture,BrandY,961,710,10,4,1076,Cash,2024-09-06,Offline,Pending
1012,Customer_615,18,Female,Low,37,A,Delhi,2272,Clothing,Makeup,BrandY,377,407,20,1,310,UPI,2024-09-07,Offline,Pending
1058,Customer_616,47,Female,Low,1,A,Bangalore,2702,Beauty,Shirts,BrandZ,937,906,0,1,1020,Net Banking,2024-09-08,Offline,Pending
1018,Customer_617,20,Female,Low,67,A,Hyderabad,2172,Electronics,Mobile,BrandZ,853,272,20,1,593,UPI,2024-09-09,Online,Pending
1048,Customer_618,62,Female,High,24,A,Delhi,2972,Beauty,Makeup,BrandZ,229,491,15,2,612,Credit Card,2024-09-10,Online,Paid
1099,Customer_619,31,Male,Low,27,B,Mumbai,2006,Beauty,Furniture,BrandY,449,409,20,1,622,Net Banking,2024-09-11,Offline,Pending
1011,Customer_620,47,Female,Low,40,B,Mumbai,2154,Clothing,Shirts,BrandX,805,244,0,1,706,Credit Card,2024-09-12,Offline,Paid
1060,Customer_621,21,Female,Low,63,C,Mumbai,2521,Electronics,Furniture,BrandX,643,190,20,1,229,Cash,2024-09-13,Offline,Pending
1018,Customer_622,35,Male,Low,61,B,Delhi,2545,Electronics,Mobile,BrandY,205,403,10,4,389,Net Banking,2024-09-14,Offline,Paid
1075,Customer_623,54,Male,Low,36,B,Mumbai,2547,Beauty,Makeup,BrandZ,815,156,5,3,706,Net Banking,2024-09-15,Online,Pending
1008,Customer_624,42,Female,Low,98,C,Hyderabad,2920,Clothing,Makeup,BrandZ,100,877,10,2,739,Net Banking,2024-09-16,Offline,Paid
1070,Customer_625,18,Male,High,93,C,Mumbai,2517,Electronics,Makeup,BrandZ,856,218,5,1,418,Credit Card,2024-09-17,Online,Paid
1027,Customer_626,63,Female,Low,24,C,Mumbai,2919,Beauty,Makeup,BrandY,683,691,20,4,484,Credit Card,2024-09-18,Offline,Pending
1077,Customer_627,32,Female,Medium,24,B,Hyderabad,2913,Electronics,Shirts,BrandZ,531,238,15,3,461,Cash,2024-09-19,Offline,Paid
1094,Customer_628,26,Male,Low,4,B,Mumbai,2214,Clothing,Shirts,BrandZ,405,362,20,3,843,UPI,2024-09-20,Online,Pending
1051,Customer_629,32,Female,Low,67,C,Hyderabad,2133,Clothing,Furniture,BrandY,626,983,0,3,183,UPI,2024-09-21,Offline,Pending
1082,Customer_630,41,Female,High,34,C,Mumbai,2284,Clothing,Shirts,BrandX,152,415,20,4,535,Credit Card,2024-09-22,Offline,Paid
1015,Customer_631,21,Female,High,57,C,Hyderabad,2125,Electronics,Mobile,BrandY,619,1061,5,1,398,Net Banking,2024-09-23,Offline,Pending
1068,Customer_632,29,Female,Medium,49,B,Mumbai,2920,Home,Mobile,BrandY,429,442,10,3,943,UPI,2024-09-24,Offline,Paid
1098,Customer_633,54,Male,Medium,87,B,Hyderabad,2438,Electronics,Makeup,BrandY,657,482,15,4,1001,UPI,2024-09-25,Online,Paid
1011,Customer_634,54,Male,High,53,A,Delhi,2848,Home,Mobile,BrandY,424,1154,20,4,1023,Credit Card,2024-09-26,Offline,Pending
1024,Customer_635,60,Female,High,23,B,Hyderabad,2685,Clothing,Furniture,BrandX,213,196,20,2,525,Cash,2024-09-27,Offline,Pending
1051,Customer_636,23,Male,Low,69,B,Mumbai,2151,Beauty,Shirts,BrandZ,246,771,10,4,873,Credit Card,2024-09-28,Online,Pending
1084,Customer_637,56,Female,High,95,B,Mumbai,2330,Home,Shirts,BrandY,265,576,15,3,351,Credit Card,2024-09-29,Offline,Pending
1099,Customer_638,63,Female,Medium,53,C,Bangalore,2537,Clothing,Shirts,BrandX,478,359,20,3,594,Net Banking,2024-09-30,Online,Pending
1052,Customer_639,41,Female,Low,62,B,Hyderabad,2382,Clothing,Mobile,BrandZ,238,1037,20,4,446,Credit Card,2024-10-01,Offline,Paid
1022,Customer_640,28,Female,Medium,41,C,Delhi,2114,Home,Shirts,BrandZ,728,303,5,3,642,Net Banking,2024-10-02,Offline,Paid
1015,Customer_641,30,Female,Low,57,A,Hyderabad,2893,Beauty,Makeup,BrandZ,398,564,5,4,487,Cash,2024-10-03,Offline,Pending
1056,Customer_642,51,Male,High,60,A,Hyderabad,2481,Clothing,Makeup,BrandY,375,918,0,3,1072,Net Banking,2024-10-04,Online,Pending
1038,Customer_643,42,Female,Medium,54,C,Delhi,2283,Home,Makeup,BrandY,888,1132,10,2,941,Cash,2024-10-05,Online,Pending
1052,Customer_644,24,Male,Low,70,C,Hyderabad,2898,Beauty,Mobile,BrandZ,949,728,15,1,1111,Cash,2024-10-06,Offline,Paid
1041,Customer_645,21,Male,Low,57,C,Delhi,2074,Beauty,Shirts,BrandZ,924,889,20,2,466,Cash,2024-10-07,Online,Paid
1057,Customer_646,25,Female,High,10,B,Delhi,2165,Clothing,Mobile,BrandZ,277,312,20,2,1091,Credit Card,2024-10-08,Offline,Paid
1038,Customer_647,37,Female,High,40,A,Hyderabad,2188,Electronics,Shirts,BrandZ,941,1188,0,1,775,Net Banking,2024-10-09,Online,Pending
1013,Customer_648,46,Female,High,7,C,Hyderabad,2077,Electronics,Furniture,BrandZ,453,344,20,3,224,UPI,2024-10-10,Offline,Pending
1094,Customer_649,62,Female,Medium,38,B,Mumbai,2946,Clothing,Furniture,BrandZ,253,691,10,1,1088,Credit Card,2024-10-11,Online,Paid
1004,Customer_650,63,Female,Low,85,A,Mumbai,2601,Beauty,Mobile,BrandX,300,508,0,4,208,Cash,2024-10-12,Offline,Pending
1034,Customer_651,27,Male,High,61,B,Bangalore,2687,Clothing,Makeup,BrandZ,977,999,10,1,535,UPI,2024-10-13,Online,Pending
1086,Customer_652,60,Female,Medium,84,A,Bangalore,2020,Home,Mobile,BrandY,214,576,0,2,164,Credit Card,2024-10-14,Online,Paid
1092,Customer_653,51,Female,Medium,3,B,Hyderabad,2565,Electronics,Makeup,BrandY,770,646,20,1,348,UPI,2024-10-15,Online,Paid
1074,Customer_654,43,Male,Medium,51,A,Delhi,2183,Home,Shirts,BrandY,653,977,0,3,184,Cash,2024-10-16,Online,Pending
1017,Customer_655,58,Male,High,86,A,Bangalore,2870,Clothing,Makeup,BrandZ,858,635,5,2,311,UPI,2024-10-17,Offline,Paid
1075,Customer_656,20,Female,High,47,B,Hyderabad,2221,Clothing,Makeup,BrandY,167,479,15,4,1131,UPI,2024-10-18,Offline,Pending
1008,Customer_657,23,Male,Low,68,C,Bangalore,2826,Beauty,Shirts,BrandX,544,1038,20,3,948,Cash,2024-10-19,Online,Paid
1073,Customer_658,22,Female,Low,92,A,Delhi,2327,Beauty,Furniture,BrandZ,544,1140,15,2,1044,UPI,2024-10-20,Offline,Paid
1057,Customer_659,22,Male,High,76,C,Hyderabad,2178,Beauty,Shirts,BrandY,425,408,20,4,620,Credit Card,2024-10-21,Online,Pending
1016,Customer_660,64,Male,Medium,38,B,Delhi,2787,Home,Mobile,BrandX,945,441,15,3,680,UPI,2024-10-22,Offline,Pending
1006,Customer_661,40,Female,Medium,36,C,Hyderabad,2111,Beauty,Mobile,BrandX,807,292,5,4,941,Net Banking,2024-10-23,Online,Paid
1045,Customer_662,26,Male,Medium,41,C,Bangalore,2735,Clothing,Mobile,BrandY,701,896,15,1,1001,Credit Card,2024-10-24,Offline,Pending
1012,Customer_663,52,Male,Low,69,C,Mumbai,2725,Beauty,Mobile,BrandX,722,776,0,1,497,UPI,2024-10-25,Offline,Paid
1039,Customer_664,37,Male,Medium,13,C,Bangalore,2058,Electronics,Mobile,BrandY,979,239,15,4,843,Net Banking,2024-10-26,Online,Pending
1041,Customer_665,59,Male,Low,87,C,Bangalore,2326,Beauty,Furniture,BrandX,458,869,20,1,1084,Net Banking,2024-10-27,Online,Paid
1008,Customer_666,52,Male,Low,58,A,Mumbai,2904,Home,Furniture,BrandZ,244,630,10,4,1062,Net Banking,2024-10-28,Online,Paid
1049,Customer_667,35,Male,Medium,50,A,Mumbai,2620,Electronics,Makeup,BrandZ,374,233,15,3,296,UPI,2024-10-29,Online,Paid
1026,Customer_668,34,Female,Medium,30,A,Hyderabad,2896,Electronics,Mobile,BrandZ,608,822,15,2,824,Cash,2024-10-30,Online,Pending
1065,Customer_669,41,Female,High,62,B,Hyderabad,2668,Electronics,Shirts,BrandZ,278,666,15,4,836,Net Banking,2024-10-31,Offline,Paid
1004,Customer_670,20,Male,High,25,C,Delhi,2190,Home,Mobile,BrandZ,852,634,20,2,1109,Cash,2024-11-01,Online,Paid
1028,Customer_671,49,Female,Medium,27,A,Delhi,2199,Clothing,Furniture,BrandY,937,931,15,2,835,Credit Card,2024-11-02,Offline,Paid
1036,Customer_672,52,Female,Low,51,B,Bangalore,2311,Beauty,Mobile,BrandZ,930,253,20,4,270,Cash,2024-11-03,Online,Paid
1037,Customer_673,55,Female,Low,78,A,Mumbai,2707,Electronics,Furniture,BrandZ,576,488,20,1,568,Cash,2024-11-04,Offline,Pending
1082,Customer_674,30,Male,Low,57,A,Delhi,2034,Electronics,Makeup,BrandZ,942,836,10,3,499,Cash,2024-11-05,Offline,Pending
1007,Customer_675,64,Female,Low,47,C,Bangalore,2378,Electronics,Makeup,BrandZ,513,1049,0,2,191,Cash,2024-11-06,Online,Paid
1064,Customer_676,42,Male,Low,100,B,Mumbai,2386,Clothing,Makeup,BrandX,252,756,20,3,178,Cash,2024-11-07,Online,Paid
1085,Customer_677,26,Female,High,39,C,Hyderabad,2757,Clothing,Furniture,BrandZ,203,372,5,2,1115,Credit Card,2024-11-08,Offline,Pending
1016,Customer_678,21,Male,Medium,16,C,Bangalore,2236,Home,Mobile,BrandZ,174,1182,15,4,934,Credit Card,2024-11-09,Offline,Paid
1070,Customer_679,31,Male,High,22,A,Hyderabad,2615,Clothing,Mobile,BrandY,227,652,5,1,163,Cash,2024-11-10,Online,Pending
1088,Customer_680,54,Female,Low,85,C,Delhi,2518,Beauty,Shirts,BrandX,810,971,15,3,1069,Cash,2024-11-11,Offline,Paid
1044,Customer_681,51,Female,Low,54,B,Delhi,2282,Home,Furniture,BrandY,765,773,10,2,967,Net Banking,2024-11-12,Offline,Pending
1003,Customer_682,28,Male,Low,21,C,Mumbai,2000,Home,Shirts,BrandZ,667,314,20,4,974,Credit Card,2024-11-13,Offline,Paid
1035,Customer_683,58,Female,Low,72,C,Bangalore,2730,Beauty,Makeup,BrandY,889,168,0,4,1021,UPI,2024-11-14,Offline,Pending
1069,Customer_684,20,Female,Medium,16,C,Hyderabad,2463,Beauty,Mobile,BrandY,444,1195,20,2,444,Credit Card,2024-11-15,Offline,Pending
1030,Customer_685,45,Female,Low,59,A,Mumbai,2229,Beauty,Furniture,BrandZ,630,1138,15,2,1013,UPI,2024-11-16,Offline,Pending
1018,Customer_686,46,Male,Medium,31,B,Delhi,2966,Home,Shirts,BrandX,258,599,0,2,697,Net Banking,2024-11-17,Online,Paid
1060,Customer_687,26,Male,Low,42,A,Delhi,2171,Home,Shirts,BrandX,637,701,20,1,1157,Cash,2024-11-18,Online,Pending
1053,Customer_688,20,Female,Medium,74,A,Bangalore,2086,Home,Shirts,BrandY,525,844,0,2,1187,Net Banking,2024-11-19,Online,Pending
1038,Customer_689,42,Female,High,32,A,Hyderabad,2552,Beauty,Mobile,BrandZ,780,736,15,2,784,Cash,2024-11-20,Online,Paid
1090,Customer_690,51,Female,Low,59,A,Bangalore,2122,Beauty,Mobile,BrandY,122,870,10,1,744,Credit Card,2024-11-21,Offline,Paid
1073,Customer_691,29,Male,Medium,34,A,Hyderabad,2842,Electronics,Mobile,BrandY,146,256,10,4,763,Cash,2024-11-22,Online,Paid
1089,Customer_692,59,Male,High,9,B,Hyderabad,2297,Clothing,Furniture,BrandY,624,925,20,2,1195,UPI,2024-11-23,Offline,Paid
1018,Customer_693,26,Female,Low,81,C,Bangalore,2884,Electronics,Mobile,BrandZ,828,1047,5,3,614,UPI,2024-11-24,Offline,Pending
1038,Customer_694,32,Female,Low,11,A,Mumbai,2928,Beauty,Furniture,BrandZ,933,485,15,4,1104,Net Banking,2024-11-25,Online,Paid
1066,Customer_695,57,Female,Low,96,A,Bangalore,2689,Home,Shirts,BrandX,805,756,20,3,1079,Credit Card,2024-11-26,Online,Paid
1044,Customer_696,42,Female,Medium,10,B,Bangalore,2574,Beauty,Shirts,BrandZ,243,987,20,2,948,UPI,2024-11-27,Offline,Paid
1012,Customer_697,22,Female,Medium,86,B,Delhi,2483,Clothing,Makeup,BrandY,684,751,10,1,544,Net Banking,2024-11-28,Online,Paid
1091,Customer_698,28,Female,High,17,C,Delhi,2164,Electronics,Mobile,BrandY,767,552,0,1,395,Credit Card,2024-11-29,Online,Paid
1057,Customer_699,51,Male,Medium,68,B,Bangalore,2698,Electronics,Shirts,BrandX,688,689,15,1,717,Credit Card,2024-11-30,Offline,Paid
1019,Customer_700,41,Female,Medium,48,C,Bangalore,2382,Home,Mobile,BrandZ,518,173,0,2,187,Net Banking,2024-12-01,Offline,Paid
1091,Customer_701,32,Male,Low,52,A,Delhi,2208,Electronics,Furniture,BrandY,780,773,15,2,394,UPI,2024-12-02,Offline,Pending
1071,Customer_702,55,Female,Low,25,A,Hyderabad,2738,Electronics,Shirts,BrandX,898,1135,5,3,170,UPI,2024-12-03,Offline,Pending
1060,Customer_703,25,Female,Low,21,C,Bangalore,2431,Beauty,Mobile,BrandX,184,372,10,1,543,Net Banking,2024-12-04,Offline,Pending
1038,Customer_704,22,Male,Low,65,B,Mumbai,2388,Electronics,Shirts,BrandY,515,328,5,2,1136,UPI,2024-12-05,Offline,Pending
1000,Customer_705,43,Male,Low,63,C,Mumbai,2559,Electronics,Shirts,BrandY,793,949,20,4,157,Net Banking,2024-12-06,Online,Pending
1002,Customer_706,35,Male,Low,89,B,Mumbai,2223,Electronics,Mobile,BrandZ,581,583,10,2,477,UPI,2024-12-07,Online,Paid
1076,Customer_707,23,Male,Low,51,A,Bangalore,2002,Home,Shirts,BrandX,555,942,20,2,439,UPI,2024-12-08,Online,Paid
1091,Customer_708,54,Female,High,36,B,Hyderabad,2371,Home,Shirts,BrandY,926,1033,5,4,660,Net Banking,2024-12-09,Offline,Paid
1061,Customer_709,30,Male,High,81,C,Hyderabad,2686,Beauty,Shirts,BrandX,396,641,15,1,1061,Net Banking,2024-12-10,Offline,Paid
1062,Customer_710,45,Female,High,88,C,Delhi,2445,Electronics,Shirts,BrandZ,211,959,20,4,510,UPI,2024-12-11,Online,Pending
1024,Customer_711,22,Male,High,66,A,Bangalore,2610,Home,Furniture,BrandY,329,1110,0,1,865,Net Banking,2024-12-12,Online,Pending
1055,Customer_712,30,Female,Low,15,B,Hyderabad,2115,Home,Shirts,BrandZ,195,569,15,4,368,UPI,2024-12-13,Online,Paid
1032,Customer_713,34,Female,High,96,B,Bangalore,2269,Beauty,Makeup,BrandX,779,798,15,3,555,Cash,2024-12-14,Offline,Paid
1037,Customer_714,57,Female,Low,39,B,Delhi,2446,Clothing,Shirts,BrandZ,477,625,5,1,902,Credit Card,2024-12-15,Online,Pending
1005,Customer_715,62,Female,High,70,A,Delhi,2367,Electronics,Mobile,BrandZ,255,319,5,2,1072,Credit Card,2024-12-16,Online,Pending
1057,Customer_716,49,Female,Medium,1,B,Delhi,2252,Home,Makeup,BrandX,520,323,10,3,981,UPI,2024-12-17,Online,Pending
1043,Customer_717,46,Female,High,23,C,Mumbai,2316,Beauty,Furniture,BrandZ,204,619,10,1,943,Credit Card,2024-12-18,Offline,Paid
1044,Customer_718,20,Male,High,39,B,Bangalore,2414,Beauty,Makeup,BrandX,804,494,0,1,744,UPI,2024-12-19,Online,Paid
1031,Customer_719,57,Female,Low,57,A,Delhi,2094,Beauty,Makeup,BrandY,429,594,15,1,256,Net Banking,2024-12-20,Online,Pending
1044,Customer_720,51,Male,High,81,B,Bangalore,2784,Home,Makeup,BrandX,538,1191,0,4,730,Cash,2024-12-21,Offline,Pending
1060,Customer_721,57,Male,Medium,34,B,Mumbai,2891,Electronics,Mobile,BrandX,231,777,0,1,758,Credit Card,2024-12-22,Offline,Paid
1046,Customer_722,44,Female,Low,41,C,Mumbai,2023,Clothing,Mobile,BrandY,966,741,5,2,157,Credit Card,2024-12-23,Offline,Paid
1020,Customer_723,30,Male,Low,93,B,Delhi,2627,Electronics,Mobile,BrandX,481,676,0,1,955,Net Banking,2024-12-24,Offline,Paid
1079,Customer_724,62,Female,High,73,C,Delhi,2662,Beauty,Furniture,BrandY,237,605,0,2,338,Cash,2024-12-25,Offline,Paid
1084,Customer_725,50,Male,Low,13,C,Hyderabad,2849,Beauty,Mobile,BrandY,942,960,20,2,230,Cash,2024-12-26,Online,Pending
1074,Customer_726,23,Female,Low,70,A,Bangalore,2049,Clothing,Mobile,BrandX,369,337,10,2,257,Cash,2024-12-27,Online,Pending
1035,Customer_727,41,Male,Low,6,C,Delhi,2501,Electronics,Makeup,BrandZ,649,1170,10,3,835,Net Banking,2024-12-28,Offline,Pending
1098,Customer_728,36,Female,Low,84,C,Hyderabad,2717,Beauty,Mobile,BrandZ,495,860,15,2,495,Credit Card,2024-12-29,Offline,Paid
1018,Customer_729,33,Female,Low,52,A,Bangalore,2497,Beauty,Shirts,BrandY,656,678,10,4,477,Credit Card,2024-12-30,Offline,Paid
1019,Customer_730,57,Female,Low,3,C,Delhi,2334,Electronics,Mobile,BrandZ,563,583,15,1,704,Cash,2024-12-31,Offline,Paid
1056,Customer_731,45,Female,Medium,81,A,Hyderabad,2078,Beauty,Furniture,BrandZ,774,437,20,4,451,Net Banking,2025-01-01,Online,Pending
1017,Customer_732,50,Male,High,63,B,Hyderabad,2581,Electronics,Furniture,BrandX,549,648,10,3,349,Net Banking,2025-01-02,Online,Pending
1046,Customer_733,58,Female,Medium,49,A,Bangalore,2026,Beauty,Shirts,BrandY,430,452,20,1,1042,Net Banking,2025-01-03,Offline,Pending
1048,Customer_734,30,Male,Low,76,C,Hyderabad,2270,Electronics,Furniture,BrandY,352,236,10,2,456,Cash,2025-01-04,Offline,Paid
1013,Customer_735,60,Male,Low,47,A,Bangalore,2561,Clothing,Furniture,BrandX,780,979,10,1,1177,Net Banking,2025-01-05,Offline,Paid
1014,Customer_736,62,Male,High,55,C,Bangalore,2803,Beauty,Makeup,BrandZ,384,587,20,3,617,Cash,2025-01-06,Offline,Pending
1030,Customer_737,42,Female,Medium,64,B,Bangalore,2246,Clothing,Shirts,BrandY,373,690,0,3,328,Cash,2025-01-07,Online,Paid
